% 2 dimensions
% 100 points
0.3943007223139814 0.4675840989048464
0.2006977378926108 0.7801458038089345
0.3915829988674807 0.4922833350168801
0.37133409534583894 0.441285144667147
0.25528756150054055 0.7222538015458764
0.45089649749886473 0.4257537660031575
0.30193494997615683 0.7218134724885226
0.17150395521129813 0.7148045009014087
0.44331960140295534 0.4528565069693096
0.5119315379873647 0.5032347073181036
0.46539833736128833 0.7879800248942108
0.42712144067694335 0.47161805949586016
0.421216396587459 0.42405998276352025
0.25372029151009723 0.8059744757690381
0.4031995907145963 0.42989774072583337
0.43625038190426446 0.49556345758938974
0.6115320390603428 0.8036607588617237
0.41794676135328407 0.4780238721694132
0.4028678676434452 0.523837098022641
0.4909312654108958 0.8716965398679385
0.46439449504941704 0.7302031937334632
0.4540703590806738 0.46758183552314275
0.2600458443456681 0.800681677608718
0.24899031096179586 0.7065134759607806
0.5352422769181551 0.703678494389393
0.4934763701898048 0.816892287887592
0.5476915831178155 0.8031123666691692
0.45263372939082824 0.4689095680360358
0.5695169603615702 0.8144256940175982
0.24096830008291298 0.7861113656683487
0.3508613352576527 0.5366493161592634
0.5265773317034155 0.5493426530267763
0.3599694227332165 0.4657556990021969
0.3560528177658321 0.5470831104879367
0.5446273633424753 0.7657379450143806
0.4520746659690469 0.47488904706719487
0.5046039780571103 0.8149522746709705
0.3902606386896439 0.37344795095089556
0.32895759022267157 0.6038758840243653
0.3834183839552422 0.47315140740650913
0.37267402761514307 0.4446949356441831
0.2546977389560051 0.7553882455196209
0.30363585469560816 0.7444387305098207
0.5391427746344672 0.7974793266633511
0.19396825178224827 0.7784162210953223
0.36919207839375606 0.6414574290849778
0.13109990068549665 0.6541628363202354
0.3715349610445978 0.7569353491680557
0.4513036374482649 0.5040038454521054
0.2207768330239747 0.7528828572945383
0.44572150160513463 0.727831174415685
0.5641726924418846 0.8409771740591969
0.37097604283839997 0.539685330044618
0.43335262472989616 0.4988728919068616
0.5787299681809271 0.764366003048843
0.369406988510934 0.532598583699045
0.2960212813015659 0.7302459657160042
0.32149367496319436 0.7054490044478149
0.509080731200993 0.8268487532690181
0.3696300197852467 0.47571745543506083
0.41210227414094336 0.4266036429388779
0.4144879916962862 0.589137703682153
0.46572896980648715 0.5734915051780269
0.49169067430410296 0.5003981801034246
0.4999765803304384 0.7682013202475735
0.24720414374831035 0.7062199940738941
0.45091622510100554 0.4633324556224867
0.4529942670057623 0.6741735268705195
0.23657944775597714 0.773475182560943
0.4968477358149386 0.8169574935753833
0.4192639932133959 0.43652793166556736
0.3788197339072915 0.4672381980921781
0.3908669971032626 0.49133868829912014
0.5323665424420054 0.7655316037510994
0.3632967162563646 0.48024801199308753
0.2364738977934933 0.8057315009648459
0.3151447640290024 0.4499555571804504
0.4311840654032936 0.4957708023631846
0.2096314526862775 0.7513893529497251
0.31069428949095224 0.500293524273149
0.42449463704503454 0.5225632976243121
0.5746576666031988 0.7014160468816601
0.40207365667760775 0.45400082568892103
0.19668384569771621 0.8255116432388677
0.4347693989463548 0.49213591291093295
0.24184698235651436 0.69716168984351
0.5462606045878641 0.7655548236771711
0.4448733617101235 0.5474200619226761
0.17521371359936708 0.8016614649802413
0.16716943217778155 0.7812264415234539
0.26693701134601056 0.8680651963884541
0.4580567708397076 0.588845070039697
0.20154473359112393 0.6763645877758726
0.39262808736252824 0.4109894320416296
0.43401896433467735 0.5185931340288688
0.5561255071242533 0.7761930109995808
0.38092071627225155 0.504978523165511
0.5281554000014844 0.6841449716496939
0.3496073905990731 0.43606970253105537
0.49613960795107465 0.798877578840823
