% 2 dimensions
% 100 points
0.26315148558227586 0.6069524972052467
0.15712015058504014 0.7310678366397444
0.2309913100047205 0.7175465208459328
0.5853884596941263 0.3021346201793561
0.5462960377831477 0.30802767665781633
0.2529413427762525 0.7249775366800211
0.33891527974115987 0.653687422966456
0.5975525344241536 0.34644891738567435
0.5531301571383663 0.35427940493855475
0.23441419521362222 0.7686662684294308
0.25871139488348094 0.8003286444095576
0.17917824283522713 0.6089318820410249
0.6419749963870264 0.27359301772074296
0.308235395691442 0.7149130332187115
0.7733729947979763 0.46380786286731834
0.7588624474164452 0.5651702802948808
0.2321408526526324 0.7038480044082874
0.7625092067567216 0.41989233237312007
0.258971732812804 0.5641794119955549
0.5760700653465859 0.38301435763794617
0.1931809833465753 0.6994759909325318
0.8284866557972833 0.5426043364875434
0.5179813070635961 0.27481158602123823
0.726520645827625 0.5656308934172665
0.4023107522147059 0.5916001399809637
0.6877784305472798 0.24278065128595988
0.5304864385913359 0.2705746943632856
0.24227681742254786 0.6259740749523299
0.8053764421381379 0.5317489360632867
0.6419412284673226 0.25748605392627794
0.6223312943747153 0.4543207834278823
0.21091770501817533 0.6648091590924822
0.257780346199629 0.7300406023350282
0.6121748356098563 0.22690512081343583
0.5859274488802912 0.3298233181369214
0.32700166765050537 0.5086463704040844
0.6115856726566312 0.32380719681157005
0.2528463285072716 0.6971782565002885
0.22613411431711128 0.7430841208250575
0.4656427816227497 0.24649691567796583
0.6194135957675607 0.4415241724161516
0.3295349236176131 0.7806894618856157
0.4279241072355803 0.5373523015325634
0.7268512099348002 0.41409457218436363
0.6294567008044905 0.25825116220293154
0.7280373680527583 0.52107062828554
0.7711688621737602 0.4367962910802402
0.2370487544792359 0.4920475102429043
0.14639184173690956 0.6142769156681106
0.6530113019400102 0.43792327793290214
0.7179230872755176 0.5083775540706431
0.6682580879556411 0.35157638579673545
0.7260025421091593 0.5674714524180521
0.6976486452574395 0.4041053743677918
0.5427821188084938 0.31058646161694675
0.6276355788003243 0.36849869639835997
0.6011476994896687 0.3278657796911456
0.2042101840690138 0.6070954568449178
0.5227605802871726 0.17761404714284396
0.3438369949695259 0.7104542031922333
0.30098925792369846 0.530484170077894
0.6556388466450491 0.48017836005734266
0.7384710362930564 0.5682780904566838
0.7067781976920152 0.4281589823130194
0.6915894633305582 0.4980072555375943
0.27256811835240546 0.5841900339458624
0.5628048949209827 0.37418420092387544
0.2818021305501449 0.6495598031448083
0.28984223336980086 0.5516248196727235
0.3574641209011799 0.5332950917101222
0.28015092138753944 0.6983781522166905
0.6354491306064317 0.5726591868770768
0.11553733458859955 0.6995514193860093
0.4225935544395784 0.4934932844453551
0.2525480516314717 0.6120503833412436
0.4927751388509106 0.5245270243725306
0.7930562402437125 0.46563418498764575
0.2883267656376574 0.7007840056211253
0.6753275410229664 0.6063710712128032
0.6445254412128489 0.29299561891227366
0.7592719305695192 0.4950281495342554
0.5824423161764649 0.38106612209136537
0.4271588701695428 0.48472077998631324
0.6591371640080668 0.479024340085352
0.8251728909296224 0.4323531124893143
0.5820666216164565 0.45581067557363664
0.6167785333694497 0.4369187414878192
0.6148089887960158 0.2875695006471717
0.579936443687379 0.2962584200948953
0.2265127126093693 0.6697510766217476
0.5257937751102962 0.2974215440980399
0.6041374455138193 0.2764176059485222
0.5780596971394013 0.3593924635017218
0.31703471668732 0.6580353223378331
0.2645503409889084 0.745655015649629
0.7184402448956053 0.5804344993510738
0.7098580942692173 0.5232862520991807
0.22980700625278858 0.6907958047750515
0.4084330595777259 0.5631570153848879
0.7708965579162937 0.5403040687343668
